DIPP-MOTION XYGraphData,,,,,,,,
Info,,,,,,,,
[ポイント_X_座標値] - [ポイント_Y_座標値],,,,,,,,
横軸単位,mm,,,,,,,
縦軸単位,mm,,,,,,,
系列名,[1]P 1,[2]P 2,[3]P 3,[4]P 4,,,,
色,255,65280,16711680,65535,,,,
時間,P 1(X),P 1(Y),P 2(X),P 2(Y),P 3(X),P 3(Y),P 4(X),P 4(Y)
5.382,4.89E-12,3.87E-12,*,*,*,*,*,*
5.383,-1.88E-12,-7.96E-13,*,*,*,*,*,*
5.384,1.02E-12,5.12E-13,*,*,*,*,*,*
5.385,6.48E-12,2.59E-12,*,*,*,*,*,*
5.386,-4.89E-12,-1.53E-12,*,*,*,*,*,*
5.387,-7.50E-12,2.07E-12,*,*,*,*,*,*
5.388,-3.52E-12,3.18E-12,*,*,*,*,*,*
5.389,1.71E-12,5.40E-13,*,*,*,*,*,*
5.39,-2.84E-12,1.39E-12,*,*,*,*,*,*
5.391,-8.53E-13,-9.09E-13,*,*,*,*,*,*
5.392,-3.87E-12,3.47E-12,*,*,*,*,*,*
5.393,-1.19E-12,3.41E-13,*,*,*,*,*,*
5.394,2.27E-12,8.53E-14,*,*,*,*,*,*
5.395,5.34E-12,5.12E-13,*,*,*,*,*,*
5.396,-7.28E-12,-1.62E-12,*,*,*,*,*,*
5.397,5.91E-12,-1.45E-12,*,*,*,*,*,*
5.398,-3.98E-12,8.53E-14,*,*,*,*,*,*
5.399,-6.82E-13,-1.53E-12,*,*,*,*,*,*
5.4,-3.81E-12,9.66E-13,*,*,*,*,*,*
5.401,-6.48E-12,-1.76E-12,*,*,*,*,*,*
5.402,2.79E-12,-4.83E-13,*,*,*,*,*,*
5.403,2.73E-12,5.40E-13,*,*,*,*,*,*
5.404,2.10E-12,-4.18E-12,*,*,*,*,*,*
5.405,3.64E-12,-3.98E-13,*,*,*,*,*,*
5.406,-3.07E-12,1.93E-12,*,*,*,*,*,*
5.407,-3.98E-12,9.66E-13,*,*,*,*,*,*
5.408,8.53E-13,2.25E-12,*,*,*,*,*,*
5.409,4.49E-12,-1.14E-12,*,*,*,*,*,*
5.41,-3.58E-12,-1.68E-12,*,*,*,*,*,*
5.411,-6.25E-13,2.56E-13,*,*,*,*,*,*
5.412,-6.14E-12,-2.07E-12,*,*,*,*,*,*
5.413,5.68E-14,-5.68E-13,*,*,*,*,*,*
5.414,-4.26E-12,-1.93E-12,*,*,*,*,*,*
5.415,8.92E-12,1.28E-12,*,*,*,*,*,*
5.416,8.53E-13,-7.11E-13,*,*,*,*,*,*
5.417,6.03E-12,-1.08E-12,*,*,*,*,*,*
5.418,-4.32E-12,-1.85E-12,*,*,*,*,*,*
5.419,6.25E-13,1.34E-12,*,*,*,*,*,*
5.42,-3.24E-12,2.61E-12,*,*,*,*,*,*
5.421,2.90E-12,-2.30E-12,*,*,*,*,*,*
5.422,8.01E-12,2.36E-12,*,*,*,*,*,*
5.423,-2.27E-12,-8.24E-13,*,*,*,*,*,*
5.424,4.66E-12,1.56E-12,*,*,*,*,*,*
5.425,-6.65E-12,8.24E-13,*,*,*,*,*,*
5.426,7.90E-12,6.82E-13,*,*,*,*,*,*
5.427,9.09E-13,3.69E-13,*,*,*,*,*,*
5.428,2.50E-12,4.66E-12,*,*,*,*,*,*
5.429,2.27E-13,-2.33E-12,*,*,*,*,*,*
5.43,3.58E-12,-8.81E-13,*,*,*,*,*,*
5.431,-3.75E-12,-8.53E-13,*,*,*,*,*,*
5.432,-9.15E-12,-1.34E-12,*,*,*,*,*,*
5.433,-5.46E-12,5.68E-13,*,*,*,*,*,*
5.434,-6.31E-12,-1.79E-12,*,*,*,*,*,*
5.435,4.60E-12,4.26E-13,*,*,*,*,*,*
5.436,-7.39E-13,7.11E-13,*,*,*,*,*,*
5.437,-1.76E-12,-1.39E-12,*,*,*,*,*,*
5.438,8.01E-12,-2.25E-12,*,*,*,*,*,*
5.439,-2.05E-12,1.36E-12,*,*,*,*,*,*
5.44,1.22E-11,1.68E-12,*,*,*,*,*,*
5.441,7.96E-12,1.71E-12,*,*,*,*,*,*
5.442,-2.50E-12,0,*,*,*,*,*,*
5.443,-5.12E-12,-4.26E-13,*,*,*,*,*,*
5.444,-6.59E-12,-1.02E-12,*,*,*,*,*,*
5.445,1.24E-11,1.93E-12,*,*,*,*,*,*
5.446,6.65E-12,-7.11E-13,*,*,*,*,*,*
5.447,-1.31E-12,-2.25E-12,*,*,*,*,*,*
5.448,-1.30E-11,2.27E-12,*,*,*,*,*,*
5.449,2.39E-12,9.95E-13,*,*,*,*,*,*
5.45,-2.56E-12,-3.69E-13,*,*,*,*,*,*
5.451,4.55E-12,9.66E-13,*,*,*,*,*,*
5.452,2.16E-12,9.09E-13,*,*,*,*,*,*
5.453,-3.35E-12,6.25E-13,*,*,*,*,*,*
5.454,-4.49E-12,1.14E-12,*,*,*,*,*,*
5.455,4.77E-12,-8.53E-13,*,*,*,*,*,*
5.456,1.12E-11,2.33E-12,*,*,*,*,*,*
5.457,-3.98E-12,5.12E-13,*,*,*,*,*,*
5.458,1.03E-11,-1.56E-12,*,*,*,*,*,*
5.459,-7.28E-12,-4.55E-13,*,*,*,*,*,*
5.46,1.56E-11,2.25E-12,*,*,*,*,*,*
5.461,-3.13E-12,2.96E-12,*,*,*,*,*,*
5.462,-3.30E-12,1.45E-12,*,*,*,*,*,*
5.463,-3.35E-12,-2.39E-12,*,*,*,*,*,*
5.464,-9.66E-12,-1.02E-12,*,*,*,*,*,*
5.465,8.47E-12,5.40E-13,*,*,*,*,*,*
5.466,2.33E-12,1.45E-12,*,*,*,*,*,*
5.467,-2.67E-12,2.96E-12,*,*,*,*,*,*
5.468,2.56E-12,-1.39E-12,*,*,*,*,*,*
5.469,-8.24E-12,-1.79E-12,*,*,*,*,*,*
5.47,-1.03E-11,1.31E-12,*,*,*,*,*,*
5.471,5.12E-13,-5.68E-13,*,*,*,*,*,*
5.472,-4.26E-12,-5.40E-13,*,*,*,*,*,*
5.473,-4.32E-12,1.39E-12,*,*,*,*,*,*
5.474,1.65E-12,-8.53E-13,*,*,*,*,*,*
5.475,-1.57E-11,-1.79E-12,*,*,*,*,*,*
5.476,-6.42E-12,8.53E-13,*,*,*,*,*,*
5.477,9.55E-12,8.53E-13,*,*,*,*,*,*
5.478,-4.26E-12,-1.90E-12,*,*,*,*,*,*
5.479,3.01E-12,-3.18E-12,*,*,*,*,*,*
5.48,-6.08E-12,5.12E-13,*,*,*,*,*,*
5.481,-4.26E-12,2.84E-12,*,*,*,*,*,*
5.482,-9.89E-12,-1.79E-12,*,*,*,*,*,*
5.483,6.08E-12,-2.64E-12,*,*,*,*,*,*
5.484,2.10E-12,-2.30E-12,*,*,*,*,*,*
5.485,2.39E-12,1.71E-12,*,*,*,*,*,*
5.486,4.38E-12,3.72E-12,*,*,*,*,*,*
5.487,7.45E-12,-1.62E-12,*,*,*,*,*,*
5.488,-9.78E-12,-3.98E-13,*,*,*,*,*,*
5.489,-5.85E-12,5.20E-12,*,*,*,*,*,*
5.49,6.88E-12,-5.12E-13,*,*,*,*,*,*
5.491,-6.82E-13,-1.42E-13,*,*,*,*,*,*
5.492,-2.79E-12,-7.11E-13,*,*,*,*,*,*
5.493,1.18E-11,-2.98E-12,*,*,*,*,*,*
5.494,5.91E-12,-6.25E-13,*,*,*,*,*,*
5.495,-5.29E-12,-2.27E-12,*,*,*,*,*,*
5.496,1.14E-13,9.66E-13,*,*,*,*,*,*
5.497,2.84E-12,-2.27E-12,*,*,*,*,*,*
5.498,1.25E-12,2.53E-12,*,*,*,*,*,*
5.499,4.38E-12,2.10E-12,*,*,*,*,*,*
5.5,-3.75E-12,-2.67E-12,*,*,*,*,*,*
5.501,1.00E-11,6.25E-13,*,*,*,*,*,*
5.502,1.34E-11,-3.13E-12,*,*,*,*,*,*
5.503,-4.83E-12,-3.69E-13,*,*,*,*,*,*
5.504,-1.48E-12,1.48E-12,*,*,*,*,*,*
5.505,-5.68E-13,7.11E-13,*,*,*,*,*,*
5.506,4.26E-12,-8.24E-13,*,*,*,*,*,*
5.507,4.04E-12,1.56E-12,*,*,*,*,*,*
5.508,-3.30E-12,-8.53E-14,*,*,*,*,*,*
5.509,-3.47E-12,-1.65E-12,*,*,*,*,*,*
5.51,1.24E-11,-1.05E-12,*,*,*,*,*,*
5.511,8.92E-12,3.44E-12,*,*,*,*,*,*
5.512,4.83E-12,-1.93E-12,*,*,*,*,*,*
5.513,2.44E-12,3.87E-12,*,*,*,*,*,*
5.514,-6.54E-12,-2.84E-14,*,*,*,*,*,*
5.515,-8.19E-12,-1.62E-12,*,*,*,*,*,*
5.516,-8.01E-12,-1.39E-12,*,*,*,*,*,*
5.517,-6.93E-12,1.02E-12,*,*,*,*,*,*
5.518,8.01E-12,-4.29E-12,*,*,*,*,*,*
5.519,-9.66E-13,1.90E-12,*,*,*,*,*,*
5.52,4.60E-12,3.69E-13,*,*,*,*,*,*
5.521,1.32E-11,-1.14E-13,*,*,*,*,*,*
5.522,-1.42E-12,1.17E-12,*,*,*,*,*,*
5.523,-3.98E-12,-5.68E-14,*,*,*,*,*,*
5.524,3.41E-13,4.38E-12,*,*,*,*,*,*
5.525,5.29E-12,-1.11E-12,*,*,*,*,*,*
5.526,2.10E-12,2.84E-14,*,*,*,*,*,*
5.527,-1.15E-11,-5.97E-13,*,*,*,*,*,*
5.528,3.24E-12,1.14E-13,*,*,*,*,*,*
5.529,0,8.24E-13,*,*,*,*,*,*
5.53,3.24E-12,-3.24E-12,*,*,*,*,*,*
5.531,-7.39E-12,1.51E-12,*,*,*,*,*,*
5.532,1.25E-12,-2.84E-14,*,*,*,*,*,*
5.533,-1.47E-11,1.14E-12,*,*,*,*,*,*
5.534,-5.74E-12,3.41E-13,*,*,*,*,*,*
5.535,-8.92E-12,-2.59E-12,*,*,*,*,*,*
5.536,-1.59E-12,1.26E-12,*,*,*,*,*,*
5.537,2.84E-12,-1.51E-12,*,*,*,*,*,*
5.538,3.24E-12,2.25E-12,*,*,*,*,*,*
5.539,5.12E-13,1.34E-12,*,*,*,*,*,*
5.54,2.56E-12,-1.96E-12,*,*,*,*,*,*
5.541,6.03E-12,1.12E-12,*,*,*,*,*,*
5.542,-8.53E-13,8.67E-13,*,*,*,*,*,*
5.543,1.61E-11,1.28E-12,*,*,*,*,*,*
5.544,4.55E-13,-1.61E-12,*,*,*,*,*,*
5.545,7.28E-12,6.68E-13,*,*,*,*,*,*
5.546,-1.27E-11,1.56E-13,*,*,*,*,*,*
5.547,-7.96E-12,-8.53E-14,*,*,*,*,*,*
5.548,-5.97E-12,5.83E-13,*,*,*,*,*,*
5.549,2.22E-12,7.11E-13,*,*,*,*,*,*
5.55,8.53E-13,8.53E-13,*,*,*,*,*,*
5.551,-1.48E-12,5.26E-13,*,*,*,*,*,*
5.552,2.38E-11,1.98E-12,*,*,*,*,*,*
5.553,-4.55E-13,2.57E-12,*,*,*,*,*,*
5.554,7.39E-13,-1.19E-12,*,*,*,*,*,*
5.555,6.48E-12,-2.10E-12,*,*,*,*,*,*
5.556,-9.66E-13,1.31E-12,*,*,*,*,*,*
5.557,5.68E-13,2.30E-12,*,*,*,*,*,*
5.558,3.13E-12,1.42E-14,*,*,*,*,*,*
5.559,-1.71E-13,2.67E-12,*,*,*,*,*,*
5.56,-6.25E-12,2.84E-14,*,*,*,*,*,*
5.561,-7.67E-12,-2.44E-12,*,*,*,*,*,*
5.562,3.98E-12,1.22E-12,*,*,*,*,*,*
5.563,-2.56E-12,5.44E-12,*,*,*,*,*,*
5.564,-1.48E-12,-1.96E-12,*,*,*,*,*,*
5.565,-8.58E-12,-7.53E-13,*,*,*,*,*,*
5.566,3.92E-12,4.26E-13,*,*,*,*,*,*
5.567,-1.06E-11,3.62E-12,*,*,*,*,*,*
5.568,6.93E-12,4.41E-13,*,*,*,*,*,*
5.569,1.22E-11,-1.65E-12,*,*,*,*,*,*
5.57,2.56E-12,8.95E-13,*,*,*,*,*,*
5.571,2.44E-12,4.26E-13,*,*,*,*,*,*
5.572,8.53E-12,1.90E-12,*,*,*,*,*,*
5.573,-6.54E-12,1.04E-12,*,*,*,*,*,*
5.574,-4.15E-12,-1.85E-13,*,*,*,*,*,*
5.575,-2.10E-12,-2.61E-12,*,*,*,*,*,*
5.576,6.93E-12,3.08E-12,*,*,*,*,*,*
5.577,6.88E-12,-1.51E-12,*,*,*,*,*,*
5.578,-4.77E-12,1.86E-12,*,*,*,*,*,*
5.579,1.15E-11,6.54E-13,*,*,*,*,*,*
5.58,1.32E-11,2.84E-13,*,*,*,*,*,*
5.581,-1.28E-11,9.66E-13,*,*,*,*,*,*
5.582,-6.20E-12,-4.97E-13,*,*,*,*,*,*
5.583,-8.13E-12,-2.34E-12,*,*,*,*,*,*
5.584,1.38E-11,1.28E-13,*,*,*,*,*,*
5.585,1.31E-12,2.05E-12,*,*,*,*,*,*
5.586,-1.02E-11,-2.84E-13,*,*,*,*,*,*
5.587,-1.08E-12,-1.95E-12,*,*,*,*,*,*
5.588,-5.68E-14,-1.31E-12,*,*,*,*,*,*
5.589,6.93E-12,-8.53E-14,*,*,*,*,*,*
5.59,6.25E-12,3.41E-13,*,*,*,*,*,*
5.591,-3.52E-12,2.00E-12,*,*,*,*,*,*
5.592,-6.25E-13,1.21E-12,*,*,*,*,*,*
5.593,3.47E-12,-1.71E-12,*,*,*,*,*,*
5.594,6.88E-12,8.81E-13,*,*,*,*,*,*
5.595,-5.68E-12,-1.35E-12,*,*,*,*,*,*
5.596,-2.84E-12,-5.12E-13,*,*,*,*,*,*
5.597,-1.21E-11,-5.68E-13,*,*,*,*,*,*
5.598,3.64E-12,-9.95E-14,*,*,*,*,*,*
5.599,-2.16E-12,-4.55E-13,*,*,*,*,*,*
5.6,-4.95E-12,-4.18E-12,*,*,*,*,*,*
5.601,-6.93E-12,-2.42E-13,*,*,*,*,*,*
5.602,-9.44E-12,3.69E-13,*,*,*,*,*,*
5.603,5.91E-12,4.12E-13,*,*,*,*,*,*
5.604,4.95E-12,9.24E-13,*,*,*,*,*,*
5.605,4.66E-12,-1.19E-12,*,*,*,*,*,*
5.606,4.26E-12,-2.56E-13,*,*,*,*,*,*
5.607,7.11E-12,3.40E-12,*,*,*,*,*,*
5.608,-1.14E-12,1.71E-12,*,*,*,*,*,*
5.609,3.13E-12,-1.88E-12,*,*,*,*,*,*
5.61,-1.08E-12,-2.34E-12,*,*,*,*,*,*
5.611,-3.13E-12,-1.14E-13,*,*,*,*,*,*
5.612,-1.36E-12,3.69E-13,*,*,*,*,*,*
5.613,1.27E-11,-1.56E-12,*,*,*,*,*,*
5.614,-3.41E-12,-1.71E-13,*,*,*,*,*,*
5.615,1.02E-12,2.94E-12,*,*,*,*,*,*
5.616,5.46E-12,2.13E-12,*,*,*,*,*,*
5.617,9.66E-12,3.27E-13,*,*,*,*,*,*
5.618,-7.96E-12,-7.11E-13,*,*,*,*,*,*
5.619,1.48E-11,2.80E-12,*,*,*,*,*,*
5.62,-1.14E-11,-4.55E-13,*,*,*,*,*,*
5.621,1.14E-12,8.67E-13,*,*,*,*,*,*
5.622,1.10E-11,2.13E-13,*,*,*,*,*,*
5.623,1.84E-11,-9.95E-13,*,*,*,*,*,*
5.624,8.13E-12,3.07E-12,*,*,*,*,*,*
5.625,-3.87E-12,-8.10E-13,*,*,*,*,*,*
5.626,5.80E-12,-9.81E-13,*,*,*,*,*,*
5.627,5.91E-12,9.95E-13,*,*,*,*,*,*
5.628,-5.06E-12,-3.62E-12,*,*,*,*,*,*
5.629,-3.98E-13,-4.97E-13,*,*,*,*,*,*
5.63,-1.02E-12,3.10E-12,*,*,*,*,*,*
5.631,-8.41E-12,-1.65E-12,*,*,*,*,*,*
5.632,2.27E-13,2.97E-12,*,*,*,*,*,*
5.633,-2.44E-12,-2.42E-13,*,*,*,*,*,*
5.634,-5.68E-13,-1.07E-12,*,*,*,*,*,*
5.635,4.04E-12,2.84E-14,*,*,*,*,*,*
5.636,-7.39E-13,3.54E-12,*,*,*,*,*,*
5.637,4.26E-12,-1.11E-12,*,*,*,*,*,*
5.638,-6.31E-12,-1.04E-12,*,*,*,*,*,*
5.639,-1.16E-11,9.95E-13,*,*,*,*,*,*
5.64,7.11E-12,2.09E-12,*,*,*,*,*,*
5.641,3.47E-12,-2.60E-12,*,*,*,*,*,*
5.642,-5.00E-12,-1.04E-12,*,*,*,*,*,*
5.643,9.49E-12,-1.72E-12,*,*,*,*,*,*
5.644,6.42E-12,1.42E-14,*,*,*,*,*,*
5.645,-2.90E-12,-4.12E-12,*,*,*,*,*,*
5.646,-1.08E-12,7.82E-13,*,*,*,*,*,*
5.647,2.79E-12,1.68E-12,*,*,*,*,*,*
5.648,9.61E-12,6.25E-13,*,*,*,*,*,*
5.649,3.35E-12,-1.25E-12,*,*,*,*,*,*
5.65,8.41E-12,4.55E-13,*,*,*,*,*,*
5.651,6.59E-12,-5.26E-13,*,*,*,*,*,*
5.652,-4.66E-12,-3.81E-12,*,*,*,*,*,*
5.653,-2.90E-12,-1.80E-12,*,*,*,*,*,*
5.654,-4.55E-12,-2.98E-13,*,*,*,*,*,*
5.655,1.83E-11,2.05E-12,*,*,*,*,*,*
5.656,-1.31E-12,-8.38E-13,*,*,*,*,*,*
5.657,-6.31E-12,-1.98E-12,*,*,*,*,*,*
5.658,-1.25E-12,1.28E-12,*,*,*,*,*,*
5.659,-1.22E-11,2.98E-13,*,*,*,*,*,*
5.66,-1.71E-12,-2.00E-12,*,*,*,*,*,*
5.661,-5.06E-12,-1.18E-12,*,*,*,*,*,*
5.662,-1.17E-11,4.41E-13,*,*,*,*,*,*
5.663,9.61E-12,3.35E-12,*,*,*,*,*,*
5.664,1.82E-12,-1.96E-12,*,*,*,*,*,*
5.665,1.35E-11,2.60E-12,*,*,*,*,*,*
5.666,3.52E-12,1.69E-12,*,*,*,*,*,*
5.667,-1.13E-11,-3.13E-12,*,*,*,*,*,*
5.668,4.83E-12,1.46E-12,*,*,*,*,*,*
5.669,3.41E-13,1.45E-12,*,*,*,*,*,*
5.67,9.09E-13,1.36E-12,*,*,*,*,*,*
5.671,2.84E-13,9.81E-13,*,*,*,*,*,*
5.672,-3.81E-12,-2.19E-12,*,*,*,*,*,*
5.673,2.56E-12,4.26E-13,*,*,*,*,*,*
5.674,-3.69E-12,-1.75E-12,*,*,*,*,*,*
5.675,-3.58E-12,-4.41E-13,*,*,*,*,*,*
5.676,8.92E-12,2.61E-12,*,*,*,*,*,*
5.677,-5.91E-12,1.12E-12,*,*,*,*,*,*
5.678,-3.64E-12,-1.22E-12,*,*,*,*,*,*
5.679,7.05E-12,9.52E-13,*,*,*,*,*,*
5.68,1.50E-11,-7.39E-13,*,*,*,*,*,*
5.681,-1.71E-11,-2.59E-12,*,*,*,*,*,*
5.682,-1.28E-11,-3.01E-12,*,*,*,*,*,*
5.683,4.21E-12,2.56E-13,*,*,*,*,*,*
5.684,4.21E-12,-4.23E-12,*,*,*,*,*,*
5.685,-7.96E-13,-2.60E-12,*,*,*,*,*,*
5.686,-7.84E-12,1.24E-12,*,*,*,*,*,*
5.687,1.99E-12,2.52E-12,*,*,*,*,*,*
5.688,-8.19E-12,1.99E-12,*,*,*,*,*,*
5.689,-1.14E-13,3.41E-13,*,*,*,*,*,*
5.69,-5.12E-12,-1.53E-12,*,*,*,*,*,*
5.691,-6.65E-12,-1.78E-12,*,*,*,*,*,*
5.692,5.63E-12,-6.82E-13,*,*,*,*,*,*
5.693,4.60E-12,4.41E-13,*,*,*,*,*,*
5.694,4.77E-12,-1.29E-12,*,*,*,*,*,*
5.695,1.07E-11,1.63E-12,*,*,*,*,*,*
5.696,-8.30E-12,2.34E-12,*,*,*,*,*,*
5.697,-7.39E-13,1.41E-12,*,*,*,*,*,*
5.698,-1.11E-11,-1.12E-12,*,*,*,*,*,*
5.699,4.72E-12,3.65E-12,*,*,*,*,*,*
5.7,8.24E-12,5.16E-12,*,*,*,*,*,*
5.701,-1.13E-11,-1.28E-13,*,*,*,*,*,*
5.702,-2.33E-12,3.77E-12,*,*,*,*,*,*
5.703,-1.24E-11,-1.99E-12,*,*,*,*,*,*
5.704,3.30E-12,-8.38E-13,*,*,*,*,*,*
5.705,-1.14E-11,-2.91E-12,*,*,*,*,*,*
5.706,-1.23E-11,7.39E-13,*,*,*,*,*,*
5.707,-3.52E-12,1.98E-12,*,*,*,*,*,*
5.708,-1.71E-12,1.88E-12,*,*,*,*,*,*
5.709,-3.98E-13,1.59E-12,*,*,*,*,*,*
5.71,-1.82E-12,-5.12E-13,*,*,*,*,*,*
5.711,8.92E-12,1.01E-12,*,*,*,*,*,*
5.712,2.10E-12,-1.99E-12,*,*,*,*,*,*
5.713,-4.72E-12,1.42E-14,*,*,*,*,*,*
5.714,-1.42E-12,-6.54E-13,*,*,*,*,*,*
5.715,2.33E-12,-3.27E-13,*,*,*,*,*,*
5.716,1.01E-11,-1.93E-12,*,*,*,*,*,*
5.717,8.87E-12,6.25E-13,*,*,*,*,*,*
5.718,-5.12E-12,-1.99E-13,*,*,*,*,*,*
5.719,-5.51E-12,-1.71E-12,*,*,*,*,*,*
5.72,-1.31E-12,-2.23E-12,*,*,*,*,*,*
5.721,-3.75E-12,-3.23E-12,*,*,*,*,*,*
5.722,-2.44E-12,-1.68E-12,*,*,*,*,*,*
5.723,-4.04E-12,-2.84E-12,*,*,*,*,*,*
5.724,2.33E-12,-2.84E-12,*,*,*,*,*,*
5.725,1.29E-11,-6.82E-13,*,*,*,*,*,*
5.726,2.79E-12,4.68E-12,*,*,*,*,*,*
5.727,3.92E-12,-2.87E-12,*,*,*,*,*,*
5.728,1.56E-11,1.75E-12,*,*,*,*,*,*
5.729,-7.39E-13,3.77E-12,*,*,*,*,*,*
5.73,3.47E-12,1.17E-12,*,*,*,*,*,*
5.731,7.96E-13,-2.16E-12,*,*,*,*,*,*
5.732,-1.19E-12,-2.19E-12,*,*,*,*,*,*
5.733,-5.57E-12,1.42E-12,*,*,*,*,*,*
5.734,1.09E-11,1.63E-12,*,*,*,*,*,*
5.735,-1.05E-11,2.71E-12,*,*,*,*,*,*
5.736,-5.12E-12,1.07E-12,*,*,*,*,*,*
5.737,-3.35E-12,4.69E-13,*,*,*,*,*,*
5.738,-2.33E-12,7.25E-13,*,*,*,*,*,*
5.739,2.27E-13,-1.56E-13,*,*,*,*,*,*
5.74,7.11E-12,-3.17E-12,*,*,*,*,*,*
5.741,-9.66E-13,-1.07E-12,*,*,*,*,*,*
5.742,-1.38E-11,1.01E-12,*,*,*,*,*,*
5.743,-6.20E-12,3.13E-13,*,*,*,*,*,*
5.744,-1.31E-12,-3.44E-12,*,*,*,*,*,*
5.745,3.98E-13,3.84E-13,*,*,*,*,*,*
5.746,-2.22E-12,1.39E-12,*,*,*,*,*,*
5.747,-1.08E-12,1.66E-12,*,*,*,*,*,*
5.748,1.06E-11,-1.11E-12,*,*,*,*,*,*
5.749,2.67E-12,3.41E-12,*,*,*,*,*,*
5.75,3.98E-13,3.84E-13,*,*,*,*,*,*
5.751,1.31E-12,-2.19E-12,*,*,*,*,*,*
5.752,-1.88E-12,4.23E-12,*,*,*,*,*,*
5.753,3.52E-12,5.26E-13,*,*,*,*,*,*
5.754,2.61E-12,-2.84E-13,*,*,*,*,*,*
5.755,-2.67E-12,-9.81E-13,*,*,*,*,*,*
5.756,-2.27E-12,-1.66E-12,*,*,*,*,*,*
5.757,6.54E-12,4.41E-13,*,*,*,*,*,*
5.758,-3.75E-12,-5.12E-13,*,*,*,*,*,*
5.759,-5.46E-12,6.11E-13,*,*,*,*,*,*
5.76,-5.40E-12,1.21E-12,*,*,*,*,*,*
5.761,-6.25E-13,3.55E-13,*,*,*,*,*,*
5.762,8.92E-12,4.39E-12,*,*,*,*,*,*
5.763,5.85E-12,4.26E-14,*,*,*,*,*,*
5.764,9.66E-13,-3.20E-12,*,*,*,*,*,*
5.765,3.01E-12,1.71E-12,*,*,*,*,*,*
5.766,-1.25E-11,-1.86E-12,*,*,*,*,*,*
5.767,0,-5.68E-14,*,*,*,*,*,*
5.768,4.83E-12,8.81E-13,*,*,*,*,*,*
5.769,7.96E-13,1.14E-13,*,*,*,*,*,*
5.77,3.98E-13,1.73E-12,*,*,*,*,*,*
5.771,1.93E-12,1.25E-12,*,*,*,*,*,*
5.772,-3.24E-12,4.55E-13,*,*,*,*,*,*
5.773,5.12E-13,3.89E-12,*,*,*,*,*,*
5.774,1.88E-12,8.53E-14,*,*,*,*,*,*
5.775,5.68E-13,1.76E-12,*,*,*,*,*,*
5.776,-1.53E-12,1.19E-12,*,*,*,*,*,*
5.777,-1.82E-12,1.79E-12,*,*,*,*,*,*
5.778,5.46E-12,8.53E-13,*,*,*,*,*,*
5.779,-5.40E-12,1.22E-12,*,*,*,*,*,*
5.78,-3.24E-12,-7.39E-13,*,*,*,*,*,*
5.781,3.58E-12,1.45E-12,*,*,*,*,*,*
5.782,9.95E-12,-7.39E-13,*,*,*,*,*,*
5.783,2.27E-13,2.07E-12,*,*,*,*,*,*
5.784,-2.33E-12,1.02E-12,*,*,*,*,*,*
5.785,8.24E-12,-9.66E-13,*,*,*,*,*,*
5.786,2.50E-12,-2.87E-12,*,*,*,*,*,*
5.787,7.96E-13,-9.95E-13,*,*,*,*,*,*
5.788,-2.33E-12,9.66E-13,*,*,*,*,*,*
5.789,-1.88E-12,1.14E-12,*,*,*,*,*,*
5.79,2.39E-12,2.36E-12,*,*,*,*,*,*
5.791,-6.82E-12,3.41E-13,*,*,*,*,*,*
5.792,-1.59E-12,-1.99E-13,*,*,*,*,*,*
5.793,1.48E-12,-2.56E-12,*,*,*,*,*,*
5.794,2.96E-12,-1.39E-12,*,*,*,*,*,*
5.795,4.89E-12,5.12E-13,*,*,*,*,*,*
5.796,2.44E-12,-1.05E-12,*,*,*,*,*,*
5.797,-5.91E-12,-2.56E-13,*,*,*,*,*,*
5.798,-4.32E-12,1.25E-12,*,*,*,*,*,*
5.799,1.93E-12,4.83E-13,*,*,*,*,*,*
5.8,4.32E-12,-6.25E-13,*,*,*,*,*,*
5.801,-4.32E-12,-2.84E-14,*,*,*,*,*,*
5.802,2.05E-12,-8.53E-13,*,*,*,*,*,*
5.803,-3.18E-12,-2.96E-12,*,*,*,*,*,*
5.804,-2.27E-12,4.26E-13,*,*,*,*,*,*
5.805,1.82E-12,1.39E-12,*,*,*,*,*,*
5.806,2.84E-12,8.24E-13,*,*,*,*,*,*
5.807,3.52E-12,-3.41E-13,*,*,*,*,*,*
5.808,-1.76E-12,3.41E-13,*,*,*,*,*,*
5.809,4.89E-12,-4.26E-13,*,*,*,*,*,*
5.81,-4.26E-12,-2.64E-12,*,*,*,*,*,*
5.811,3.81E-12,-3.01E-12,*,*,*,*,*,*
5.812,-9.09E-13,9.09E-13,*,*,*,*,*,*
5.813,6.76E-12,1.62E-12,*,*,*,*,*,*
5.814,7.39E-13,-7.67E-13,*,*,*,*,*,*
5.815,3.52E-12,-1.36E-12,*,*,*,*,*,*
5.816,1.22E-11,2.27E-13,*,*,*,*,*,*
5.817,4.55E-13,4.26E-13,*,*,*,*,*,*
5.818,-3.69E-12,-9.66E-13,*,*,*,*,*,*
5.819,1.76E-12,3.55E-12,*,*,*,*,*,*
5.82,-5.00E-12,-6.54E-13,*,*,*,*,*,*
5.821,2.56E-12,-8.53E-14,*,*,*,*,*,*
5.822,-1.02E-12,-1.53E-12,*,*,*,*,*,*
5.823,2.39E-12,-2.84E-14,*,*,*,*,*,*
5.824,-2.84E-13,1.71E-12,*,*,*,*,*,*
5.825,-3.24E-12,9.09E-13,*,*,*,*,*,*
5.826,-6.31E-12,-1.99E-13,*,*,*,*,*,*
